Data;DataExcel;Regiao;Sistema;Classe;TipoConsumidor;Consumo;Consumidores;DataVersao
20210201;01/02/2021;Sul;SUL;Outros;Cativo;515.473,6;128.065;22/09/2025
20210201;01/02/2021;Sul;SUL;Outros;Livre;18.888,4;60;22/09/2025
20210201;01/02/2021;Sul;SUL;Residencial;Cativo;2.119.584,5;10.686.343;22/09/2025
20210201;01/02/2021;Sul;SUL;Rural;Cativo;970.605,9;940.791;22/09/2025
20210201;01/02/2021;Sul;SUL;Rural;Livre;117.661,2;97;22/09/2025
20210101;01/01/2021;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;107,4;81;22/09/2025
20210101;01/01/2021;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;38,2;14;22/09/2025
20210101;01/01/2021;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;20,8;7;22/09/2025
20210101;01/01/2021;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;182,4;832;22/09/2025
20210101;01/01/2021;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;18,4;41;22/09/2025
20210101;01/01/2021;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;469.413,5;505.688;22/09/2025
20210101;01/01/2021;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;106.668,0;751;22/09/2025
20210101;01/01/2021;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;98.308,1;35.974;22/09/2025
20210101;01/01/2021;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;703.946,3;527;22/09/2025
20210101;01/01/2021;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;330.964,4;58.881;22/09/2025
20210101;01/01/2021;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;11.140,9;36;22/09/2025
20210101;01/01/2021;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.183.447,8;5.830.494;22/09/2025
20210101;01/01/2021;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;266.561,0;511.690;22/09/2025
20210101;01/01/2021;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;9.346,1;33;22/09/2025
20210101;01/01/2021;Nordeste;NORDESTE;Comercial;Cativo;861.330,4;1.220.381;22/09/2025
20210101;01/01/2021;Nordeste;NORDESTE;Comercial;Livre;255.967,4;1.443;22/09/2025
20210101;01/01/2021;Nordeste;NORDESTE;Industrial;Cativo;253.704,3;34.417;22/09/2025
20210101;01/01/2021;Nordeste;NORDESTE;Industrial;Livre;1.548.185,2;799;22/09/2025
20210101;01/01/2021;Nordeste;NORDESTE;Outros;Cativo;820.979,5;251.575;22/09/2025
20210101;01/01/2021;Nordeste;NORDESTE;Outros;Livre;60.357,0;112;22/09/2025
20210101;01/01/2021;Nordeste;NORDESTE;Residencial;Cativo;2.459.723,9;17.694.459;22/09/2025
20210101;01/01/2021;Nordeste;NORDESTE;Rural;Cativo;522.901,3;1.305.358;22/09/2025
20210101;01/01/2021;Nordeste;NORDESTE;Rural;Livre;3.081,0;16;22/09/2025
20210101;01/01/2021;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;75.848,0;132.265;22/09/2025
20210101;01/01/2021;Nordeste;NORTE INTERLIGADO;Comercial;Livre;26.294,1;140;22/09/2025
20210101;01/01/2021;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;16.324,5;6.901;22/09/2025
20210101;01/01/2021;Nordeste;NORTE INTERLIGADO;Industrial;Livre;107.944,2;42;22/09/2025
20210101;01/01/2021;Nordeste;NORTE INTERLIGADO;Outros;Cativo;91.828,7;34.246;22/09/2025
20210101;01/01/2021;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;302.886,5;2.298.706;22/09/2025
20210101;01/01/2021;Nordeste;NORTE INTERLIGADO;Rural;Cativo;19.068,3;109.051;22/09/2025
20210101;01/01/2021;Nordeste;NORTE INTERLIGADO;Rural;Livre;854,2;2;22/09/2025
20210101;01/01/2021;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;775,0;260;22/09/2025
20210101;01/01/2021;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;19,0;3;22/09/2025
20210101;01/01/2021;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;224,0;89;22/09/2025
20210101;01/01/2021;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;635,0;661;22/09/2025
20210101;01/01/2021;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;6,0;8;22/09/2025
20210101;01/01/2021;Norte;NORTE INTERLIGADO;Comercial;Cativo;218.578,6;261.629;22/09/2025
20210101;01/01/2021;Norte;NORTE INTERLIGADO;Comercial;Livre;63.271,3;363;22/09/2025
20210101;01/01/2021;Norte;NORTE INTERLIGADO;Industrial;Cativo;80.643,9;7.189;22/09/2025
20210101;01/01/2021;Norte;NORTE INTERLIGADO;Industrial;Livre;1.141.634,0;271;22/09/2025
20210101;01/01/2021;Norte;NORTE INTERLIGADO;Outros;Cativo;185.797,2;36.229;22/09/2025
20210101;01/01/2021;Norte;NORTE INTERLIGADO;Outros;Livre;22.506,4;50;22/09/2025
20210101;01/01/2021;Norte;NORTE INTERLIGADO;Residencial;Cativo;571.088,0;3.551.362;22/09/2025
20210101;01/01/2021;Norte;NORTE INTERLIGADO;Rural;Cativo;46.029,3;235.602;22/09/2025
20210101;01/01/2021;Norte;NORTE INTERLIGADO;Rural;Livre;1.271,4;4;22/09/2025
20210101;01/01/2021;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;41.388,8;55.170;22/09/2025
20210101;01/01/2021;Norte;SISTEMAS ISOLADOS;Comercial;Livre;63,0;1;22/09/2025
20210101;01/01/2021;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;9.330,6;1.742;22/09/2025
20210101;01/01/2021;Norte;SISTEMAS ISOLADOS;Industrial;Livre;4.943,0;1;22/09/2025
20210101;01/01/2021;Norte;SISTEMAS ISOLADOS;Outros;Cativo;43.525,0;14.612;22/09/2025
20210101;01/01/2021;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;120.069,3;668.030;22/09/2025
20210101;01/01/2021;Norte;SISTEMAS ISOLADOS;Rural;Cativo;16.304,0;95.733;22/09/2025
20210101;01/01/2021;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;57.417,2;58.282;22/09/2025
20210101;01/01/2021;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;7.976,0;66;22/09/2025
20210101;01/01/2021;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;20.794,5;1.513;22/09/2025
20210101;01/01/2021;Norte;SUDESTE / CENTRO - OESTE;Industrial;Livre;14.881,6;29;22/09/2025
20210101;01/01/2021;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;42.166,9;7.365;22/09/2025
20210101;01/01/2021;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;138.162,7;621.205;22/09/2025
20210101;01/01/2021;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;28.107,9;125.422;22/09/2025
20210101;01/01/2021;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.815.987,1;2.550.894;22/09/2025
20210101;01/01/2021;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;1.304.394,4;6.857;22/09/2025
20210101;01/01/2021;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;917.178,3;153.270;22/09/2025
20210101;01/01/2021;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;7.101.104,0;4.674;22/09/2025
20210101;01/01/2021;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.635.442,1;273.095;22/09/2025
20210101;01/01/2021;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;320.642,6;257;22/09/2025
20210101;01/01/2021;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;6.603.931,3;33.666.014;22/09/2025
20210101;01/01/2021;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;470,0;1;22/09/2025
20210101;01/01/2021;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;737.156,9;1.369.550;22/09/2025
20210101;01/01/2021;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;61.387,1;98;22/09/2025
20210101;01/01/2021;Sul;SUL;Comercial;Cativo;994.560,8;1.057.733;22/09/2025
20210101;01/01/2021;Sul;SUL;Comercial;Livre;354.063,8;2.314;22/09/2025
20210101;01/01/2021;Sul;SUL;Industrial;Cativo;464.964,7;219.664;22/09/2025
20210101;01/01/2021;Sul;SUL;Industrial;Livre;2.352.174,7;2.836;22/09/2025
20210101;01/01/2021;Sul;SUL;Outros;Cativo;518.928,9;128.072;22/09/2025
20210101;01/01/2021;Sul;SUL;Outros;Livre;14.728,6;47;22/09/2025
20210101;01/01/2021;Sul;SUL;Residencial;Cativo;2.273.434,2;10.669.347;22/09/2025
20210101;01/01/2021;Sul;SUL;Rural;Cativo;1.008.656,0;941.371;22/09/2025
20210101;01/01/2021;Sul;SUL;Rural;Livre;116.158,0;97;22/09/2025
20201201;01/12/2020;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;189,1;85;22/09/2025
20201201;01/12/2020;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;79,8;15;22/09/2025
20201201;01/12/2020;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;22,9;12;22/09/2025
20201201;01/12/2020;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;232,7;832;22/09/2025
20201201;01/12/2020;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;18,6;42;22/09/2025
20201201;01/12/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;523.850,2;505.198;22/09/2025
20201201;01/12/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;106.830,9;707;22/09/2025
20201201;01/12/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;133.821,2;35.991;22/09/2025
20201201;01/12/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;716.446,0;520;22/09/2025
20201201;01/12/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;366.529,3;58.976;22/09/2025
20201201;01/12/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;8.777,3;12;22/09/2025
20201201;01/12/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.219.347,6;5.780.398;22/09/2025
20201201;01/12/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;324.022,7;510.693;22/09/2025
20201201;01/12/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;11.306,7;28;22/09/2025
20201201;01/12/2020;Nordeste;NORDESTE;Comercial;Cativo;812.753,6;1.218.440;22/09/2025
20201201;01/12/2020;Nordeste;NORDESTE;Comercial;Livre;253.674,3;1.399;22/09/2025
20201201;01/12/2020;Nordeste;NORDESTE;Industrial;Cativo;210.055,3;34.815;22/09/2025
20201201;01/12/2020;Nordeste;NORDESTE;Industrial;Livre;1.503.567,4;732;22/09/2025
20201201;01/12/2020;Nordeste;NORDESTE;Outros;Cativo;730.510,8;248.397;22/09/2025
20201201;01/12/2020;Nordeste;NORDESTE;Outros;Livre;66.004,2;79;22/09/2025
20201201;01/12/2020;Nordeste;NORDESTE;Residencial;Cativo;2.419.179,5;17.619.463;22/09/2025
20201201;01/12/2020;Nordeste;NORDESTE;Rural;Cativo;433.873,1;1.322.880;22/09/2025
20201201;01/12/2020;Nordeste;NORDESTE;Rural;Livre;2.795,2;14;22/09/2025
20201201;01/12/2020;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;83.845,1;134.965;22/09/2025
20201201;01/12/2020;Nordeste;NORTE INTERLIGADO;Comercial;Livre;27.875,7;142;22/09/2025
20201201;01/12/2020;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;17.900,3;7.129;22/09/2025
20201201;01/12/2020;Nordeste;NORTE INTERLIGADO;Industrial;Livre;118.665,2;40;22/09/2025
20201201;01/12/2020;Nordeste;NORTE INTERLIGADO;Outros;Cativo;95.743,4;34.153;22/09/2025
20201201;01/12/2020;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;321.667,3;2.308.962;22/09/2025
20201201;01/12/2020;Nordeste;NORTE INTERLIGADO;Rural;Cativo;22.499,2;109.712;22/09/2025
20201201;01/12/2020;Nordeste;NORTE INTERLIGADO;Rural;Livre;796,8;2;22/09/2025
20201201;01/12/2020;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;624,0;252;22/09/2025
20201201;01/12/2020;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;19,0;3;22/09/2025
20201201;01/12/2020;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;241,0;88;22/09/2025
20201201;01/12/2020;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;597,0;660;22/09/2025
20201201;01/12/2020;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;7,0;8;22/09/2025
20201201;01/12/2020;Norte;NORTE INTERLIGADO;Comercial;Cativo;235.538,2;262.719;22/09/2025
20201201;01/12/2020;Norte;NORTE INTERLIGADO;Comercial;Livre;71.939,9;350;22/09/2025
20201201;01/12/2020;Norte;NORTE INTERLIGADO;Industrial;Cativo;80.713,7;7.079;22/09/2025
20201201;01/12/2020;Norte;NORTE INTERLIGADO;Industrial;Livre;1.137.352,0;268;22/09/2025
20201201;01/12/2020;Norte;NORTE INTERLIGADO;Outros;Cativo;198.244,6;36.264;22/09/2025
20201201;01/12/2020;Norte;NORTE INTERLIGADO;Outros;Livre;23.159,2;47;22/09/2025
20201201;01/12/2020;Norte;NORTE INTERLIGADO;Residencial;Cativo;548.603,6;3.530.233;22/09/2025
20201201;01/12/2020;Norte;NORTE INTERLIGADO;Rural;Cativo;45.319,5;233.964;22/09/2025
20201201;01/12/2020;Norte;NORTE INTERLIGADO;Rural;Livre;1.281,3;4;22/09/2025
20201201;01/12/2020;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;47.549,4;55.820;22/09/2025
20201201;01/12/2020;Norte;SISTEMAS ISOLADOS;Comercial;Livre;109,1;1;22/09/2025
20201201;01/12/2020;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;12.218,5;1.757;22/09/2025
20201201;01/12/2020;Norte;SISTEMAS ISOLADOS;Industrial;Livre;4.391,0;1;22/09/2025
20201201;01/12/2020;Norte;SISTEMAS ISOLADOS;Outros;Cativo;47.633,6;14.594;22/09/2025
20201201;01/12/2020;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;134.231,1;673.937;22/09/2025
20201201;01/12/2020;Norte;SISTEMAS ISOLADOS;Rural;Cativo;17.468,8;96.626;22/09/2025
20201201;01/12/2020;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;71.212,3;61.242;22/09/2025
20201201;01/12/2020;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;8.999,1;61;22/09/2025
20201201;01/12/2020;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;25.527,8;1.685;22/09/2025
20201201;01/12/2020;Norte;SUDESTE / CENTRO - OESTE;Industrial;Livre;16.500,8;28;22/09/2025
20201201;01/12/2020;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;53.020,9;8.155;22/09/2025
20201201;01/12/2020;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;174.032,9;663.898;22/09/2025
20201201;01/12/2020;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;36.704,0;149.442;22/09/2025
20201201;01/12/2020;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.727.314,2;2.546.377;22/09/2025
20201201;01/12/2020;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;1.238.494,5;6.760;22/09/2025
20201201;01/12/2020;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;895.880,4;153.297;22/09/2025
20201201;01/12/2020;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;6.936.889,2;4.576;22/09/2025
20201201;01/12/2020;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.539.813,5;274.635;22/09/2025
20201201;01/12/2020;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;295.266,4;237;22/09/2025
20201201;01/12/2020;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;6.377.693,3;33.584.321;22/09/2025
20201201;01/12/2020;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;278,5;1;22/09/2025
20201201;01/12/2020;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;710.148,6;1.350.010;22/09/2025
20201201;01/12/2020;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;85.702,3;98;22/09/2025
20201201;01/12/2020;Sul;SUL;Comercial;Cativo;972.492,3;1.056.036;22/09/2025
20201201;01/12/2020;Sul;SUL;Comercial;Livre;337.084,8;2.252;22/09/2025
20201201;01/12/2020;Sul;SUL;Industrial;Cativo;553.571,1;218.750;22/09/2025
20201201;01/12/2020;Sul;SUL;Industrial;Livre;2.322.366,5;2.804;22/09/2025
20201201;01/12/2020;Sul;SUL;Outros;Cativo;516.759,2;127.766;22/09/2025
20201201;01/12/2020;Sul;SUL;Outros;Livre;13.231,5;44;22/09/2025
20201201;01/12/2020;Sul;SUL;Residencial;Cativo;2.116.828,3;10.645.484;22/09/2025
20201201;01/12/2020;Sul;SUL;Rural;Cativo;892.680,7;941.171;22/09/2025
20201201;01/12/2020;Sul;SUL;Rural;Livre;117.879,0;91;22/09/2025
20201101;01/11/2020;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;204,0;82;22/09/2025
20201101;01/11/2020;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;85,4;17;22/09/2025
20201101;01/11/2020;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;24,6;12;22/09/2025
20201101;01/11/2020;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;227,9;825;22/09/2025
20201101;01/11/2020;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;19,0;41;22/09/2025
20201101;01/11/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;528.099,0;505.637;22/09/2025
20201101;01/11/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;98.353,3;710;22/09/2025
20201101;01/11/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;141.066,0;36.127;22/09/2025
20201101;01/11/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;711.533,9;531;22/09/2025
20201101;01/11/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;364.421,1;59.040;22/09/2025
20201101;01/11/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;8.520,9;12;22/09/2025
20201101;01/11/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.221.330,0;5.771.728;22/09/2025
20201101;01/11/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;328.949,3;509.100;22/09/2025
20201101;01/11/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;13.296,0;43;22/09/2025
20201101;01/11/2020;Nordeste;NORDESTE;Comercial;Cativo;801.126,2;1.232.189;22/09/2025
20201101;01/11/2020;Nordeste;NORDESTE;Comercial;Livre;237.124,2;1.376;22/09/2025
20201101;01/11/2020;Nordeste;NORDESTE;Industrial;Cativo;233.338,4;35.053;22/09/2025
20201101;01/11/2020;Nordeste;NORDESTE;Industrial;Livre;1.446.267,8;823;22/09/2025
20201101;01/11/2020;Nordeste;NORDESTE;Outros;Cativo;747.426,8;246.728;22/09/2025
20201101;01/11/2020;Nordeste;NORDESTE;Outros;Livre;71.636,4;70;22/09/2025
20201101;01/11/2020;Nordeste;NORDESTE;Residencial;Cativo;2.355.467,7;17.593.629;22/09/2025
20201101;01/11/2020;Nordeste;NORDESTE;Rural;Cativo;448.572,2;1.328.926;22/09/2025
20201101;01/11/2020;Nordeste;NORDESTE;Rural;Livre;2.849,4;16;22/09/2025
20201101;01/11/2020;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;82.154,5;135.596;22/09/2025
20201101;01/11/2020;Nordeste;NORTE INTERLIGADO;Comercial;Livre;25.816,8;137;22/09/2025
20201101;01/11/2020;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;17.833,8;7.142;22/09/2025
20201101;01/11/2020;Nordeste;NORTE INTERLIGADO;Industrial;Livre;130.937,4;39;22/09/2025
20201101;01/11/2020;Nordeste;NORTE INTERLIGADO;Outros;Cativo;95.221,2;34.052;22/09/2025
20201101;01/11/2020;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;324.119,5;2.306.418;22/09/2025
20201101;01/11/2020;Nordeste;NORTE INTERLIGADO;Rural;Cativo;22.781,5;110.081;22/09/2025
20201101;01/11/2020;Nordeste;NORTE INTERLIGADO;Rural;Livre;808,9;2;22/09/2025
20201101;01/11/2020;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;535,0;263;22/09/2025
20201101;01/11/2020;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;14,0;3;22/09/2025
20201101;01/11/2020;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;310,0;97;22/09/2025
20201101;01/11/2020;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;501,0;660;22/09/2025
20201101;01/11/2020;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;6,0;8;22/09/2025
20201101;01/11/2020;Norte;NORTE INTERLIGADO;Comercial;Cativo;243.749,3;264.732;22/09/2025
20201101;01/11/2020;Norte;NORTE INTERLIGADO;Comercial;Livre;69.435,5;343;22/09/2025
20201101;01/11/2020;Norte;NORTE INTERLIGADO;Industrial;Cativo;89.710,4;7.251;22/09/2025
20201101;01/11/2020;Norte;NORTE INTERLIGADO;Industrial;Livre;1.094.251,8;266;22/09/2025
20201101;01/11/2020;Norte;NORTE INTERLIGADO;Outros;Cativo;191.439,1;36.318;22/09/2025
20201101;01/11/2020;Norte;NORTE INTERLIGADO;Outros;Livre;20.763,5;32;22/09/2025
20201101;01/11/2020;Norte;NORTE INTERLIGADO;Residencial;Cativo;627.895,9;3.551.952;22/09/2025
20201101;01/11/2020;Norte;NORTE INTERLIGADO;Rural;Cativo;47.013,9;234.210;22/09/2025
20201101;01/11/2020;Norte;NORTE INTERLIGADO;Rural;Livre;1.155,8;4;22/09/2025
20201101;01/11/2020;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;47.167,6;55.772;22/09/2025
20201101;01/11/2020;Norte;SISTEMAS ISOLADOS;Comercial;Livre;109,5;1;22/09/2025
20201101;01/11/2020;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;11.761,1;1.762;22/09/2025
20201101;01/11/2020;Norte;SISTEMAS ISOLADOS;Industrial;Livre;4.464,0;1;22/09/2025
20201101;01/11/2020;Norte;SISTEMAS ISOLADOS;Outros;Cativo;46.624,1;14.592;22/09/2025
20201101;01/11/2020;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;136.694,0;672.047;22/09/2025
20201101;01/11/2020;Norte;SISTEMAS ISOLADOS;Rural;Cativo;17.019,4;97.153;22/09/2025
20201101;01/11/2020;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;71.509,2;58.087;22/09/2025
20201101;01/11/2020;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;8.309,1;53;22/09/2025
20201101;01/11/2020;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;26.262,6;1.509;22/09/2025
20201101;01/11/2020;Norte;SUDESTE / CENTRO - OESTE;Industrial;Livre;15.766,5;28;22/09/2025
20201101;01/11/2020;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;44.249,4;7.461;22/09/2025
20201101;01/11/2020;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;161.441,0;623.290;22/09/2025
20201101;01/11/2020;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;30.911,5;125.970;22/09/2025
20201101;01/11/2020;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.572.100,8;2.543.012;22/09/2025
20201101;01/11/2020;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;1.146.545,8;6.609;22/09/2025
20201101;01/11/2020;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;928.885,8;154.146;22/09/2025
20201101;01/11/2020;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;6.949.812,6;4.529;22/09/2025
20201101;01/11/2020;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.647.598,0;274.813;22/09/2025
20201101;01/11/2020;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;291.665,2;223;22/09/2025
20201101;01/11/2020;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.998.796,6;33.428.564;22/09/2025
20201101;01/11/2020;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;438,2;1;22/09/2025
20201101;01/11/2020;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;760.406,3;1.348.771;22/09/2025
20201101;01/11/2020;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;81.114,8;98;22/09/2025
20201101;01/11/2020;Sul;SUL;Comercial;Cativo;896.937,7;1.052.965;22/09/2025
20201101;01/11/2020;Sul;SUL;Comercial;Livre;320.701,0;2.187;22/09/2025
20201101;01/11/2020;Sul;SUL;Industrial;Cativo;570.363,6;218.321;22/09/2025
20201101;01/11/2020;Sul;SUL;Industrial;Livre;2.397.393,8;2.793;22/09/2025
20201101;01/11/2020;Sul;SUL;Outros;Cativo;480.506,8;127.330;22/09/2025
20201101;01/11/2020;Sul;SUL;Outros;Livre;12.482,5;37;22/09/2025
20201101;01/11/2020;Sul;SUL;Residencial;Cativo;1.950.981,2;10.617.205;22/09/2025
20201101;01/11/2020;Sul;SUL;Rural;Cativo;824.663,4;941.542;22/09/2025
20201101;01/11/2020;Sul;SUL;Rural;Livre;125.219,6;87;22/09/2025
20201001;01/10/2020;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;177,4;81;22/09/2025
20201001;01/10/2020;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;80,0;17;22/09/2025
20201001;01/10/2020;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;24,5;12;22/09/2025
20201001;01/10/2020;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;232,6;811;22/09/2025
20201001;01/10/2020;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;19,1;41;22/09/2025
20201001;01/10/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;541.081,6;506.042;22/09/2025
20201001;01/10/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;101.246,4;664;22/09/2025
20201001;01/10/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;152.747,0;36.051;22/09/2025
20201001;01/10/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;752.143,4;506;22/09/2025
20201001;01/10/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;371.891,5;58.868;22/09/2025
20201001;01/10/2020;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;8.971,5;11;22/09/2025
