MesAno;Regiao;Consumo;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);Estacao
2007-09;Sudeste;4058552,0;384,0;1414,6;953,5344827586207;22,13736263736264;8,129885057471263;2,737349397590361;primavera
2007-09;Sul;1238276,0;306,0;3066,8;961,45625;19,734375;9,1125;3,129032258064516;primavera
2007-10;Centro-Oeste;604146,0;423,0;3692,0;954,3976744186047;26,235714285714288;8,363043478260868;2,0604651162790697;primavera
2007-10;Nordeste;1226991,0;280,0;936,2;974,3490196078432;25,77358490566038;7,6716981132075475;3,446;primavera
2007-10;Norte;409738,0;72,0;618,8;981,0;27,2375;6,9750000000000005;1,7375;primavera
2007-10;Sudeste;4053969,0;655,0;6278,4;948,2897727272727;23,67640449438202;8,486904761904762;2,5795180722891566;primavera
2007-10;Sul;1216932,0;428,0;4006,8;957,803125;20,70625;9,5125;3,0806451612903225;primavera
2007-11;Centro-Oeste;591274,0;636,0;5081,6;950,9714285714286;25,034146341463416;8,299999999999999;2,1069767441860465;primavera
2007-11;Nordeste;1286044,0;305,0;1218,2;971,832;26,19272727272727;8,040322580645162;3,298;primavera
2007-11;Norte;422501,0;104,0;756,2;982,1444444444444;26,577777777777776;6,87;1,677777777777778;primavera
2007-11;Sudeste;4229638,0;1095,0;3637,0;946,5223529411765;23,25824175824176;8,46179775280899;2,519753086419753;primavera
2007-11;Sul;1238824,0;290,0;0,0;955,6242424242424;20,421212121212122;9,63529411764706;2,778125;primavera
2007-12;Centro-Oeste;572267,0;794,0;7925,2;952,2837209302324;24,677272727272726;7,224;1,8;verão
2007-12;Nordeste;1305312,0;436,0;3349,0;971,7018181818181;26,06315789473684;7,587692307692308;2,8851851851851853;verão
2007-12;Norte;405279,0;157,0;1684,2;986,2454545454547;26,072727272727274;6,754545454545454;1,481818181818182;verão
2007-12;Sudeste;4116989,0;1223,0;14489,2;947,2663043478261;23,80652173913043;7,968888888888889;2,1804597701149424;verão
2007-12;Sul;1218277,0;422,0;4385,2;954,5393939393939;22,908571428571427;8,451428571428572;2,6484848484848484;verão
2008-01;Centro-Oeste;583757,0;952,0;12352,6;949,32;24,09777777777778;7,206122448979592;1,8130434782608698;verão
2008-01;Nordeste;1360681,7;566,0;4364,2;972,9388888888889;25,86785714285714;7,534426229508197;2,792452830188679;verão
2008-01;Norte;396323,0;224,0;2678,2;986,9;25,416666666666668;6,408333333333334;1,2727272727272727;verão
2008-01;Sudeste;4412691,0;1485,0;19360,6;946,5910112359551;23,048314606741574;7,715909090909091;2,1928571428571426;verão
2008-01;Sul;1380788,0;484,0;5017,8;956,5428571428571;22,677142857142858;8,28857142857143;2,9057142857142857;verão
2008-02;Centro-Oeste;580367,0;943,0;11118,0;950,308;24,03469387755102;6,8886792452830194;1,66;verão
2008-02;Nordeste;1332020,0;577,0;5495,0;974,78;25,759322033898304;7,125396825396825;2,4314814814814816;verão
2008-02;Norte;380864,0;250,0;3027,0;987,9727272727273;25,224999999999998;6,483333333333333;1,23;verão
2008-02;Sudeste;4340742,0;1302,0;14620,8;947,7411111111111;23,54;7,548314606741573;1,8564705882352943;verão
2008-02;Sul;1324724,0;476,0;5078,2;956,7199999999999;22,68285714285714;7,530555555555556;2,497142857142857;verão
2008-03;Centro-Oeste;556939,0;889,0;9547,8;950,0346938775509;23,968627450980392;6,223214285714286;1,55;outono
2008-03;Nordeste;1306497,9;1248,0;13976,8;972,7642857142857;24,755555555555556;6,882432432432433;1,844927536231884;outono
2008-03;Norte;374421,0;321,0;4094,4;988,2615384615384;24,764285714285712;5,961538461538462;1,075;outono
2008-03;Sudeste;4179036,0;1312,0;14956,0;948,7315217391305;23,0;7,245054945054944;1,8741573033707866;outono
2008-03;Sul;1276707,0;586,0;3629,2;960,9666666666666;21,991489361702126;7,410416666666666;2,4615384615384617;outono
2008-04;Centro-Oeste;578792,0;775,0;6870,6;950,9981132075472;23,7375;6,1881355932203395;1,512962962962963;outono
2008-04;Nordeste;1299819,1;1194,0;11698,8;971,6415584415583;24,460256410256413;6,170370370370371;1,7684210526315791;outono
2008-04;Norte;386480,0;518,0;4493,8;990,6466666666668;25,44285714285714;5,3;1,0785714285714287;outono
2008-04;Sudeste;4225451,0;1243,0;10563,2;947,9451612903225;22,475531914893615;7,204395604395605;1,652222222222222;outono
2008-04;Sul;1264139,0;713,0;7303,6;959,945652173913;19,00408163265306;8,586274509803921;2,158695652173913;outono
2008-05;Centro-Oeste;576659,0;306,0;1409,2;955,261403508772;21,982456140350877;6,142622950819672;1,6275862068965519;outono
2008-05;Nordeste;1316167,7;1138,0;8288,2;972,9886363636364;23,542391304347827;6,577173913043478;2,026744186046512;outono
2008-05;Norte;399647,0;594,0;7335,4;996,9741935483871;25,448387096774194;5,1033333333333335;1,1241379310344828;outono
2008-05;Sudeste;4386332,0;738,0;3381,4;951,0768421052632;19,482474226804122;6,2593749999999995;1,6913978494623658;outono
2008-05;Sul;1255075,0;543,0;3639,0;955,6653846153846;15,71764705882353;8,156363636363636;2,3596153846153847;outono
2008-06;Centro-Oeste;568337,0;193,0;228,2;957,3449999999999;21,229508196721312;5,901492537313432;1,681967213114754;inverno
2008-06;Nordeste;1246959,4;1028,0;5509,8;974,9010416666666;22,56122448979592;6,66530612244898;2,3382978723404255;inverno
2008-06;Norte;399430,0;371,0;3271,8;998,2206896551725;25,45625;5,059375;1,1642857142857144;inverno
2008-06;Sudeste;4153532,0;787,0;2218,2;951,7525773195877;19,108080808080807;6,627551020408164;1,8354166666666665;inverno
2008-06;Sul;1252972,0;786,0;5372,4;957,4307692307692;13,590909090909092;8,819298245614036;2,408;inverno
2008-07;Centro-Oeste;546183,0;58,0;181,0;959,191935483871;22,154999999999998;6,40625;1,9015873015873015;inverno
2008-07;Nordeste;1256700,2;1054,0;5238,6;978,1626262626263;22,434285714285714;6,996190476190477;2,605102040816327;inverno
2008-07;Norte;405359,0;321,0;1815,4;1000,3393939393939;25,96;5,9714285714285715;1,334375;inverno
2008-07;Sudeste;4186405,0;495,0;752,4;954,6297029702971;18,40990099009901;6,579;1,8880000000000001;inverno
2008-07;Sul;1258858,0;515,0;2134,2000000000003;956,6163636363636;16,705454545454547;8,280701754385966;2,611111111111111;inverno
2008-08;Centro-Oeste;591435,0;178,0;1299,4;954,8245614035088;24,394915254237286;6,975384615384615;2,075862068965517;inverno
2008-08;Nordeste;1266490,6;974,0;4410,8;977,7351851851852;23,63738317757009;7,129906542056075;2,6766355140186913;inverno
2008-08;Norte;434435,0;274,0;1590,2;996,229268292683;27,01666666666667;6,104761904761904;1,4282051282051282;inverno
2008-08;Sudeste;4292183,0;674,0;3551,8;952,3316326530612;20,674;7,75;2,257142857142857;inverno
2008-08;Sul;1296088,0;699,0;5604,4;954,3072727272728;16,57090909090909;9,401724137931033;2,932727272727273;inverno
2008-09;Centro-Oeste;618394,0;329,0;1807,8;956,4649122807018;24,801666666666666;7,833333333333333;2,2293103448275864;primavera
2008-09;Nordeste;1275642,9;641,0;2672,0;978,1638888888889;25,102654867256636;7,276991150442478;2,9663551401869155;primavera
2008-09;Norte;455038,0;446,0;3247,8;992,7520833333333;27,09;6,585714285714285;1,629787234042553;primavera
2008-09;Sudeste;4208021,0;847,0;5232,2;953,7059405940595;20,95686274509804;7,830097087378641;2,4485148514851485;primavera
2008-09;Sul;1258612,0;606,0;5432,6;956,3910714285714;15,786206896551725;9,054237288135594;3,1660714285714286;primavera
2008-10;Centro-Oeste;625417,0;686,0;5935,8;954,2179104477611;25,94393939393939;8,674647887323943;2,1611940298507464;primavera
2008-10;Nordeste;1358839,8;673,0;3154,2;978,0387931034483;26,284166666666668;7,8116666666666665;3,1904347826086954;primavera
2008-10;Norte;453242,0;527,0;4012,4;992,778431372549;27,154901960784315;6,564;1,662;primavera
2008-10;Sudeste;4413750,0;1020,0;7834,8;952,0292929292929;23,41747572815534;8,336274509803921;2,5494845360824745;primavera
2008-10;Sul;1268536,0;874,0;13561,0;954,843396226415;19,174545454545452;9,73728813559322;3,183018867924528;primavera
2008-11;Centro-Oeste;660058,0;1039,0;11498,0;953,1848484848484;25,070149253731344;7,637499999999999;1,7772727272727273;primavera
2008-11;Nordeste;1361440,1;677,0;6571,2;973,6145454545455;26,441284403669723;7,475652173913044;2,9898148148148147;primavera
2008-11;Norte;452781,0;653,0;6706,4;991,15;26,641304347826086;5,938;1,537777777777778;primavera
2008-11;Sudeste;4456627,0;1707,0;20209,0;950,309090909091;22,662745098039213;8,20990099009901;2,2783505154639174;primavera
2008-11;Sul;1306813,0;727,0;8677,4;953,0206896551724;20,612280701754386;8,915;3,1120689655172415;primavera
2008-12;Centro-Oeste;609814,0;1174,0;13116,6;951,8969230769231;24,666666666666668;6,669014084507042;1,746875;verão
2008-12;Nordeste;1398059,3;1139,0;10924,8;974,2526785714286;26,039473684210527;7,342276422764228;2,658035714285714;verão
2008-12;Norte;431406,0;920,0;10197,6;991,7377777777778;25,92888888888889;5,844897959183673;1,434090909090909;verão
2008-12;Sudeste;4222422,0;1666,0;24103,6;949,3020408163266;22,85392156862745;7,753465346534654;2,1;verão
2008-12;Sul;1280988,0;636,0;5463,6;951,0245614035088;21,891228070175437;8,723728813559323;2,794736842105263;verão
2009-01;Centro-Oeste;650865,0;1034,0;12500,2;952,9;24,616923076923076;7,061428571428571;1,689230769230769;verão
2009-01;Nordeste;1447974,0;1255,0;12539,6;976,3274336283185;26,038053097345134;7,449166666666667;2,5535714285714284;verão
2009-01;Norte;437714,0;1058,0;11400,0;992,7326086956521;25,717391304347824;5,985714285714286;1,3688888888888888;verão
2009-01;Sudeste;4648272,0;1824,0;25222,6;950,240625;23,450515463917522;8,381443298969073;2,0882978723404255;verão
2009-01;Sul;1419724,0;939,0;10814,8;952,8249999999999;21,80892857142857;9,349152542372881;2,835714285714286;verão
2009-02;Centro-Oeste;601070,0;1048,0;11065,0;953,8063492063493;24,708064516129035;6,872857142857143;1,5950819672131147;verão
2009-02;Nordeste;1369074,0;1585,0;16222,2;975,4945945945946;25,613157894736844;7,361157024793389;2,212727272727273;verão
2009-02;Norte;400108,0;1059,0;14112,4;994,0581395348837;25,34090909090909;5,777551020408164;1,2976190476190477;verão
2009-02;Sudeste;4425160,0;1262,0;13946,6;950,3458333333333;24,320408163265306;7,835051546391752;1,936842105263158;verão
2009-02;Sul;1354039,0;876,0;8692,8;953,1672413793103;22,88360655737705;8,460655737704919;2,4192982456140353;verão
2009-03;Centro-Oeste;618907,0;1104,0;10063,0;954,714705882353;24,953846153846154;6,951470588235294;1,4212121212121211;outono
2009-03;Nordeste;1413760,0;1593,0;16825,4;975,5016806722689;25,946218487394958;6,819166666666666;2,0316239316239315;outono
2009-03;Norte;393057,0;1162,0;15355,6;994,2977777777778;25,617391304347827;5,673469387755102;1,2159090909090908;outono
2009-03;Sudeste;4666872,0;1306,0;15120,0;949,3957894736843;24,177083333333332;7,3187500000000005;1,7351063829787234;outono
2009-03;Sul;1397087,0;739,0;4936,2;952,4147540983607;22,50655737704918;8,322950819672132;2,2383333333333337;outono
2009-04;Centro-Oeste;640315,0;731,0;6160,2;954,14;24,0875;5,736764705882353;1,3903225806451613;outono
2009-04;Nordeste;1455395,0;2188,0;28916,2;976,8566666666667;24,97416666666667;6,263636363636364;1,778813559322034;outono
2009-04;Norte;413043,0;1075,0;13892,4;993,2977777777778;25,45434782608696;5,340816326530612;1,1977272727272728;outono
2009-04;Sudeste;4574496,0;1167,0;9377,2;952,2577319587629;21,993939393939396;6,375257731958762;1,6968750000000001;outono
2009-04;Sul;1388854,0;503,0;2669,0;956,1949999999999;20,13770491803279;7,639344262295082;2,259322033898305;outono
2009-05;Centro-Oeste;625858,0;498,0;2699,2;956,071212121212;22,8703125;5,902985074626866;1,473015873015873;outono
2009-05;Nordeste;1389283,0;2292,0;25706,4;978,1121951219512;23,94435483870968;6,256451612903225;1,8355371900826445;outono
2009-05;Norte;406935,0;1008,0;11834,8;994,2108695652173;25,304347826086957;5,014285714285714;1,1444444444444444;outono
2009-05;Sudeste;4466390,0;972,0;3920,0;953,49793814433;20,381818181818183;6,702061855670103;1,6731958762886598;outono
2009-05;Sul;1299824,0;792,0;6811,4;955,6203389830508;17,095000000000002;8,290163934426229;2,3355932203389833;outono
2009-06;Centro-Oeste;594716,0;374,0;1720,8;956,824193548387;21,05625;5,6;1,5542372881355933;inverno
2009-06;Nordeste;1340016,0;1580,0;9663,0;979,4709677419354;23,2869918699187;6,507142857142857;2,041322314049587;inverno
2009-06;Norte;411397,0;675,0;4653,8;994,7133333333333;25,395744680851063;5,59795918367347;1,231818181818182;inverno
2009-06;Sudeste;4263405,0;976,0;3783,4;954,5451612903225;18,336458333333333;6,442268041237114;1,701063829787234;inverno
2009-06;Sul;1299676,0;752,0;3445,4;956,5222222222221;12,857894736842105;8,701639344262293;2,4925925925925925;inverno
2009-07;Centro-Oeste;592316,0;245,0;1211,2;956,8242424242425;22,13125;6,75;1,6952380952380952;inverno
2009-07;Nordeste;1354078,0;1549,0;8962,8;980,9736434108528;23,332558139534886;6,644615384615384;2,257142857142857;inverno
2009-07;Norte;429684,0;510,0;2234,0;995,3551020408164;25,974;5,587999999999999;1,3187499999999999;inverno
2009-07;Sudeste;4390194,0;792,0;3437,4;950,7988764044944;19,568478260869565;7,24639175257732;1,8724137931034484;inverno
2009-07;Sul;1338723,0;765,0;6774,4;955,0549019607844;12,817857142857141;8,970491803278689;2,572549019607843;inverno
2009-08;Centro-Oeste;620129,0;316,0;2595,0;955,68125;23,322950819672133;6,956451612903226;1,97;inverno
2009-08;Nordeste;1426344,0;1384,0;8592,4;981,1635658914729;24,075968992248065;6,8930232558139535;2,6016;inverno
2009-08;Norte;453741,0;298,0;1500,6;994,3639999999999;26,91;5,887755102040816;1,5;inverno
2009-08;Sudeste;4521489,0;737,0;4022,6;952,2043010752689;20,082978723404256;7,808421052631578;2,231460674157303;inverno
2009-08;Sul;1381261,0;727,0;7194,8;958,1872727272728;16,34385964912281;9,098360655737705;2,8981818181818184;inverno
2009-09;Centro-Oeste;649506,0;608,0;4195,8;954,228125;24,648387096774194;7,7296875;1,9524590163934425;primavera
2009-09;Nordeste;1438256,0;816,0;4419,6;980,462015503876;25,688372093023258;7,022307692307692;2,7818897637795277;primavera
2009-09;Norte;475717,0;312,0;2109,4;994,1081632653062;27,414583333333336;6,477083333333333;1,6187500000000001;primavera
2009-09;Sudeste;4516470,0;891,0;7150,6;951,5373626373625;22,622580645161293;8,182978723404256;2,1730337078651685;primavera
2009-09;Sul;1336852,0;955,0;14327,0;954,1385964912281;16,68421052631579;9,827868852459016;2,9035087719298245;primavera
2009-10;Centro-Oeste;658857,0;869,0;9463,4;952,1;24,9015625;7,9359375;1,7131147540983607;primavera
2009-10;Nordeste;1488745,0;940,0;10242,4;977,8175572519084;26,09618320610687;7,149230769230769;2,637007874015748;primavera
2009-10;Norte;472878,0;461,0;3682,6;993,2632653061224;27,191666666666666;5,747999999999999;1,5297872340425533;primavera
2009-10;Sudeste;4587326,0;1162,0;16957,4;948,4333333333333;22,85;8,24842105263158;2,1340909090909093;primavera
2009-10;Sul;1317935,0;723,0;7006,2;952,7298245614035;18,82758620689655;9,764999999999999;2,769642857142857;primavera
2009-11;Centro-Oeste;665609,0;950,0;9626,6;951,0688524590164;25,473333333333336;7,006349206349206;1,719642857142857;primavera
2009-11;Nordeste;1520234,0;738,0;4841,8;976,4434108527131;26,647286821705425;7,2446153846153845;2,8661417322834644;primavera
2009-11;Norte;484073,0;472,0;4536,0;989,9755555555556;27,21333333333333;5,800000000000001;1,5590909090909089;primavera
2009-11;Sudeste;4586570,0;1076,0;13276,4;947,0159574468086;24,568041237113402;8,182653061224489;2,1118279569892473;primavera
2009-11;Sul;1379266,0;991,0;14581,4;950,2305084745763;22,84406779661017;10,301666666666668;2,7448275862068963;primavera
2009-12;Centro-Oeste;655034,0;1162,0;15000,2;951,6278688524591;24,400000000000002;7,23125;1,707142857142857;verão
2009-12;Nordeste;1577336,0;1246,0;10501,6;976,3813953488371;26,439230769230768;7,461654135338346;2,6755905511811027;verão
2009-12;Norte;478521,0;839,0;9398,0;991,2348837209302;26,161363636363635;5,919607843137254;1,4785714285714286;verão
2009-12;Sudeste;4768804,0;1583,0;23313,4;947,966304347826;23,685263157894735;7,885148514851485;1,9717391304347827;verão
2009-12;Sul;1396936,0;908,0;9980,6;951,5983050847458;22,65084745762712;8,76393442622951;2,5966101694915253;verão
2010-01;Centro-Oeste;686131,0;1040,0;11533,4;951,4;24,763157894736842;6,885245901639344;1,569811320754717;verão
2010-01;Nordeste;1577345,0;1602,0;12640,0;976,6311999999999;26,053543307086617;7,075;2,299186991869919;verão
2010-01;Norte;460383,0;890,0;9247,8;992,670731707317;25,98333333333333;5,773469387755101;1,365;verão
2010-01;Sudeste;4934723,0;1149,0;13429,2;948,1462365591399;24,6968085106383;7,812;1,9734042553191489;verão
2010-01;Sul;1576494,0;996,0;12853,4;952,9535714285714;23,157142857142855;8,750847457627119;2,3607142857142853;verão
2010-02;Centro-Oeste;654256,0;775,0;7531,8;952,574074074074;25,45818181818182;6,76551724137931;1,54;verão
2010-02;Nordeste;1521047,0;1343,0;9098,0;976,7496124031007;26,85078125;7,267175572519084;2,4818897637795274;verão
2010-02;Norte;442546,0;793,0;7834,6;993,3342105263157;26,46;5,73125;1,3894736842105262;verão
2010-02;Sudeste;4805332,0;934,0;7973,2;948,7833333333333;25,182828282828282;7,723;1,947422680412371;verão
2010-02;Sul;1489158,0;685,0;8359,2;952,9462962962963;24,041509433962265;9,200000000000001;2,485185185185185;verão
2010-03;Centro-Oeste;685415,0;890,0;9118,6;950,6912280701755;25,190163934426227;6,762903225806451;1,5018181818181817;outono
2010-03;Nordeste;1671008,0;1557,0;15762,2;976,2991999999999;26,651587301587302;7,050393700787401;2,139669421487603;outono
2010-03;Norte;466995,0;883,0;7248,4;992,8774999999999;26,692500000000003;5,780434782608695;1,3275000000000001;outono
2010-03;Sudeste;4841148,0;1457,0;16739,4;947,5489361702129;24,080412371134024;7,4510000000000005;1,6978947368421053;outono
2010-03;Sul;1488181,0;802,0;8788,8;953,2796296296297;21,919999999999998;8,723728813559323;2,2037037037037037;outono
2010-04;Centro-Oeste;688573,0;419,0;3325,2;953,4532258064515;24,22741935483871;5,99375;1,4733333333333334;outono
2010-04;Nordeste;1659728,0;1770,0;18954,0;976,5472;25,4;6,587301587301587;2,0141666666666667;outono
2010-04;Norte;487028,0;822,0;10265,8;994,0585365853659;26,304761904761904;5,256818181818182;1,1;outono
2010-04;Sudeste;4871630,0;1000,0;8712,0;949,7051546391752;22,025252525252526;6,7223300970873785;1,798989898989899;outono
2010-04;Sul;1443291,0;684,0;8875,4;954,1035087719298;19,085964912280705;7,947540983606557;2,407017543859649;outono
2010-05;Centro-Oeste;669588,0;378,0;2428,2;954,0;22,20169491525424;5,833870967741936;1,4293103448275863;outono
2010-05;Nordeste;1616156,0;1263,0;7200,2;977,3574803149606;25,188976377952756;6,1;1,9565573770491802;outono
2010-05;Norte;479188,0;677,0;5860,2;993,3152173913044;26,41304347826087;5,408510638297872;1,134090909090909;outono
2010-05;Sudeste;4594567,0;929,0;3540,2;949,7010204081632;20,143;6,466990291262136;1,5948979591836736;outono
2010-05;Sul;1349500,0;1010,0;8292,0;954,6862068965518;15,766101694915255;8,37258064516129;2,360344827586207;outono
2010-06;Centro-Oeste;667520,0;149,0;341,8;956,4819672131148;22,216923076923077;5,9734375;1,5175438596491229;inverno
2010-06;Nordeste;1601998,0;1286,0;9141,8;979,3926829268293;23,9192;6,85748031496063;2,3789915966386554;inverno
2010-06;Norte;497484,0;491,0;3489,2;995,0458333333332;26,074468085106382;5,25531914893617;1,1891304347826088;inverno
2010-06;Sudeste;4520711,0;772,0;1862,4;954,5340206185567;18,22970297029703;6,542718446601942;1,75;inverno
2010-06;Sul;1388083,0;678,0;3675,2;956,0345454545455;14,844827586206897;8,609836065573772;2,5145454545454546;inverno
2010-07;Centro-Oeste;635114,0;114,0;365,8;957,6153846153846;22,01029411764706;6,768656716417911;1,8;inverno
2010-07;Nordeste;1541855,0;1446,0;8762,8;978,7719008264462;23,56910569105691;6,949606299212599;2,645378151260504;inverno
2010-07;Norte;490071,0;426,0;2402,0;995,6875;25,83061224489796;5,4367346938775505;1,3595744680851063;inverno
2010-07;Sudeste;4385968,0;757,0;3497,4;955,5455445544555;19,59142857142857;6,9692307692307685;1,9892156862745098;inverno
2010-07;Sul;1394531,0;734,0;7050,0;957,4596491228069;14,817543859649124;8,922222222222222;2,710526315789474;inverno
2010-08;Centro-Oeste;677680,0;56,0;87,0;956,2360655737705;22,934848484848487;7,006060606060606;1,8322033898305083;inverno
2010-08;Nordeste;1512802,0;1096,0;3793,4;979,9233870967741;23,68125;7,237121212121211;2,791803278688525;inverno
2010-08;Norte;492103,0;296,0;1763,0;995,5020833333333;26,63529411764706;5,594117647058824;1,385714285714286;inverno
2010-08;Sudeste;4674267,0;353,0;483,8;954,1770833333334;19,57;7,423300970873787;2,1437500000000003;inverno
2010-08;Sul;1455445,0;449,0;2382,0;957,5403508771931;15,313559322033898;9,301587301587302;2,7736842105263158;inverno
2010-09;Centro-Oeste;705315,0;182,0;1633,4;952,2677419354839;26,26875;7,428985507246377;2,165573770491803;primavera
2010-09;Nordeste;1550927,0;911,0;3868,4;977,8536585365854;25,0352;7,588976377952756;3,036752136752137;primavera
2010-09;Norte;529944,0;250,0;1485,6;992,8208333333333;27,742857142857144;6,222;1,648936170212766;primavera
2010-09;Sudeste;4715169,0;666,0;4711,0;953,0618556701031;21,933000000000003;8,09423076923077;2,536734693877551;primavera
2010-09;Sul;1402641,0;694,0;7410,2;955,8472727272728;17,439655172413794;9,937096774193549;2,950909090909091;primavera
2010-10;Centro-Oeste;721029,0;751,0;6889,6;951,6950819672131;25,377611940298507;8,002857142857144;1,7883333333333333;primavera
2010-10;Nordeste;1608710,0;816,0;7356,6;975,1739495798319;26,266129032258064;7,22;2,6293103448275863;primavera
2010-10;Norte;541500,0;481,0;4268,6;991,3090909090909;27,39782608695652;6,722916666666666;1,5488372093023255;primavera
2010-10;Sudeste;4722642,0;1078,0;9324,8;948,9692307692308;22,213131313131314;8,799999999999999;2,3311111111111114;primavera
2010-10;Sul;1357167,0;749,0;7249,8;954,7639344262295;17,781967213114754;9,519354838709678;2,5672131147540984;primavera
2010-11;Centro-Oeste;706899,0;1000,0;12305,0;950,6530303030303;24,25671641791045;7,385714285714286;1,7212121212121212;primavera
2010-11;Nordeste;1696902,0;811,0;6947,8;975,6915254237289;26,369105691056912;6,984375;2,6787610619469024;primavera
2010-11;Norte;525898,0;625,0;5539,8;990,5930232558139;26,6;5,870212765957446;1,4357142857142857;primavera
2010-11;Sudeste;4672324,0;1534,0;19237,0;946,85;22,562745098039215;7,79047619047619;1,9937500000000001;primavera
2010-11;Sul;1360716,0;659,0;6097,8;952,8166666666667;20,098360655737704;9,320967741935483;2,61;primavera
2010-12;Centro-Oeste;708846,0;1002,0;11365,4;947,9065573770492;24,693548387096776;7,461428571428571;1,6754098360655738;verão
2010-12;Nordeste;1725786,0;1265,0;12172,4;974,6508064516129;26,01904761904762;7,112307692307692;2,362393162393162;verão
2010-12;Norte;509429,0;879,0;9667,6;991,0102040816327;26,024;5,890566037735849;1,2872340425531914;verão
2010-12;Sudeste;4941867,0;1654,0;25675,4;945,5612244897959;23,8969696969697;7,720560747663551;1,8846938775510202;verão
2010-12;Sul;1415916,0;991,0;11987,0;951,266129032258;21,88225806451613;9,314516129032258;2,75;verão
2011-01;Centro-Oeste;704339,0;1106,0;12751,4;948,0283333333333;24,279032258064515;6,975714285714286;1,5983333333333334;verão
2011-01;Nordeste;1751761,0;1683,0;15589,0;975,8669421487602;25,58360655737705;6,8748031496063;2,1114035087719296;verão
2011-01;Norte;496172,0;1043,0;13244,4;991,9617021276595;25,236734693877548;5,867307692307692;1,2577777777777779;verão
2011-01;Sudeste;5255305,0;1553,0;20500,2;946,0913978494624;24,01578947368421;7,252830188679245;1,949462365591398;verão
2011-01;Sul;1602622,0;1129,0;12344,4;950,7633333333334;23,496774193548386;7,93015873015873;2,1366666666666663;verão
2011-02;Centro-Oeste;672452,0;963,0;9062,0;947,840350877193;24,16949152542373;6,744776119402985;1,4732142857142858;verão
2011-02;Nordeste;1597702,0;1609,0;13933,4;977,0703389830509;25,529838709677417;6,612698412698413;2,0272727272727273;verão
2011-02;Norte;452353,0;925,0;12154,4;992,0209302325582;25,13913043478261;6,027083333333334;1,3243902439024389;verão
2011-02;Sudeste;5083728,0;999,0;10748,8;946,9557894736843;24,463636363636365;7,320952380952382;1,8389473684210524;verão
2011-02;Sul;1598947,0;1131,0;12275,0;951,6766666666666;22,78666666666667;7,833870967741936;2,3766666666666665;verão
2011-03;Centro-Oeste;697532,0;1161,0;13864,4;950,2774193548387;23,990625;6,642028985507246;1,6596774193548387;outono
2011-03;Nordeste;1713392,0;1783,0;17525,6;976,676;25,5359375;6,5346153846153845;1,8457627118644069;outono
2011-03;Norte;477637,0;985,0;12462,0;991,9333333333333;25,402173913043477;5,575;1,2069767441860464;outono
2011-03;Sudeste;5128653,0;1698,0;23867,0;943,5073684210525;22,690721649484537;6,614285714285714;1,7308510638297872;outono
2011-03;Sul;1490633,0;786,0;8677,8;954,1459016393443;21,333870967741937;7,9046875;2,7295081967213113;outono
2011-04;Centro-Oeste;712847,0;669,0;5695,0;951,6266666666667;24,0390625;6,594117647058823;1,4389830508474577;outono
2011-04;Nordeste;1681904,0;2029,0;18407,6;976,8892561983472;24,931746031746034;6,2936507936507935;1,8517543859649122;outono
2011-04;Norte;471596,0;1029,0;13573,0;992,3479166666666;25,555999999999997;5,416326530612245;1,1304347826086956;outono
2011-04;Sudeste;4937010,0;1166,0;9634,0;947,4683673469387;22,18910891089109;6,546666666666667;1,6739583333333332;outono
2011-04;Sul;1433329,0;800,0;5864,4;952,3561403508772;19,533333333333335;8,972131147540983;2,1285714285714286;outono
2011-05;Centro-Oeste;704884,0;240,0;963,8000000000001;953,6142857142856;22,143076923076922;5,626153846153846;1,4903225806451614;outono
2011-05;Nordeste;1662459,0;1732,0;14540,4;978,042741935484;24,052419354838708;6,073015873015874;1,95;outono
2011-05;Norte;487643,0;806,0;9252,8;993,2196078431372;25,734615384615385;5,3839999999999995;1,1571428571428573;outono
2011-05;Sudeste;4856402,0;737,0;2328,2;949,577;19,374257425742574;6,100961538461538;1,5762886597938144;outono
2011-05;Sul;1426433,0;803,0;3624,8;956,7806451612903;15,875806451612902;7,6328125;2,3098360655737706;outono
2011-06;Centro-Oeste;659843,0;255,0;1335,0;954,5630769230769;21,110294117647058;6,476470588235294;1,546031746031746;inverno
2011-06;Nordeste;1605866,0;1207,0;6275,0;978,200826446281;23,408943089430895;6,274803149606299;2,0172413793103448;inverno
2011-06;Norte;520799,0;498,0;3326,0;994,4939999999999;25,945098039215686;5,4372549019607845;1,2571428571428571;inverno
2011-06;Sudeste;4678006,0;710,0;2531,6;949,8166666666666;17,94123711340206;8,222549019607843;1,6806451612903226;inverno
2011-06;Sul;1403302,0;973,0;8228,0;955,875;13,4875;8,8359375;2,438095238095238;inverno
2011-07;Centro-Oeste;673879,0;155,0;908,0;954,8140625;22,036923076923078;6,595588235294118;1,6875;inverno
2011-07;Nordeste;1639149,0;1249,0;7765,2;978,3644067796611;23,105042016806724;6,8392;2,3106194690265487;inverno
